config,concurrency,repeat,task_id,step_id,agent_role,tpot_ms,ttft_ms,latency_ms,prompt_tokens,completion_tokens
TP4 H200 NVLink,32,1,14,E0,executor,20.10969457955196,1359.2112064361572,2525.573492050171,135,59
TP4 H200 NVLink,32,1,14,E1,executor,17.49971738228431,405.1527976989746,1315.1381015777588,198,53
TP4 H200 NVLink,32,1,14,A,aggregator,19.701835007695426,457.08465576171875,3826.0984420776367,255,172
TP4 H200 NVLink,32,1,15,P,planner,35.87321192026138,703.6333084106445,4147.461652755737,70,97
TP4 H200 NVLink,32,1,15,E0,executor,18.079492178830233,1092.8945541381836,1888.3922100067139,173,45
TP4 H200 NVLink,32,1,15,E1,executor,12.406384072652678,464.2372131347656,972.8989601135254,222,42
TP4 H200 NVLink,32,1,15,A,aggregator,17.400153752031,509.5350742340088,2527.9529094696045,268,117
TP4 H200 NVLink,32,1,16,P,planner,29.493175634816915,885.3700160980225,4395.057916641235,1333,120
TP4 H200 NVLink,32,1,16,E0,executor,16.198587016899044,928.8082122802734,2856.4400672912598,1459,120
TP4 H200 NVLink,32,1,16,E1,executor,17.266755408429084,500.70667266845703,2123.781681060791,1583,95
TP4 H200 NVLink,32,1,16,A,aggregator,18.939723082578897,547.9409694671631,4013.9102935791016,1682,184
TP4 H200 NVLink,32,1,17,P,planner,39.062747472449196,796.1471080780029,3882.1041584014893,42,80
TP4 H200 NVLink,32,1,17,E0,executor,17.349107265472412,1357.3617935180664,3092.2725200653076,128,101
TP4 H200 NVLink,32,1,17,E1,executor,18.354945712619358,543.3254241943359,873.7144470214844,233,19
TP4 H200 NVLink,32,1,17,A,aggregator,17.089355913138032,537.8715991973877,15354.343175888062,256,868
TP4 H200 NVLink,32,1,18,P,planner,60.23582617441813,796.1740493774414,2603.2488346099854,54,31
TP4 H200 NVLink,32,1,18,E0,executor,28.28103845769709,2451.2059688568115,3073.3888149261475,91,23
TP4 H200 NVLink,32,1,18,E1,executor,22.171811624006793,432.3446750640869,920.1245307922363,118,23
TP4 H200 NVLink,32,1,18,A,aggregator,12.497641823508523,408.5361957550049,683.4843158721924,145,23
TP4 H200 NVLink,32,1,19,P,planner,17.694645806362754,797.0728874206543,4831.452131271362,49,229
TP4 H200 NVLink,32,1,19,E0,executor,18.30727940513974,669.9717044830322,6436.764717102051,284,316
TP4 H200 NVLink,32,1,19,E1,executor,16.444117426872253,542.5827503204346,7120.229721069336,604,401
TP4 H200 NVLink,32,1,19,A,aggregator,15.37398742713992,550.8182048797607,18968.855142593384,1009,1199
TP4 H200 NVLink,32,1,20,P,planner,34.20781845949134,796.9486713409424,4149.314880371094,39,99
TP4 H200 NVLink,32,1,20,E0,executor,18.62529366316196,1089.9229049682617,7310.7709884643555,144,335
TP4 H200 NVLink,32,1,20,E1,executor,11.905346161279923,519.3271636962891,983.635663986206,483,40
TP4 H200 NVLink,32,1,20,A,aggregator,16.405292741068592,569.0617561340332,9952.889204025269,527,573
TP4 H200 NVLink,32,1,21,P,planner,62.98983097076416,796.1974143981934,2433.9330196380615,48,27
TP4 H200 NVLink,32,1,21,E0,executor,20.235138780930463,2534.9996089935303,3222.994327545166,81,35
TP4 H200 NVLink,32,1,21,E1,executor,18.80010436562931,408.7026119232178,1047.9061603546143,120,35
TP4 H200 NVLink,32,1,21,A,aggregator,18.841445622882787,407.4597358703613,6757.02691078186,159,338
TP4 H200 NVLink,32,1,22,P,planner,32.938915949601395,796.6372966766357,4222.284555435181,57,105
TP4 H200 NVLink,32,1,22,E0,executor,16.83204413871088,1017.0001983642578,3861.6156578063965,168,170
TP4 H200 NVLink,32,1,22,E1,executor,16.638672629068065,577.6321887969971,2008.5580348968506,342,87
TP4 H200 NVLink,32,1,22,A,aggregator,16.96866637868438,492.71678924560547,10351.51195526123,433,582
TP4 H200 NVLink,32,1,23,P,planner,52.68697847019542,795.2558994293213,3113.48295211792,75,45
TP4 H200 NVLink,32,1,23,E0,executor,18.08298175985163,2124.3627071380615,2920.013904571533,126,45
TP4 H200 NVLink,32,1,23,E1,executor,12.787667187777432,464.58959579467773,1027.2469520568848,175,45
TP4 H200 NVLink,32,1,23,A,aggregator,17.135723070664838,488.1267547607422,1242.0985698699951,224,45
TP4 H200 NVLink,32,1,24,P,planner,41.1940045552711,795.1390743255615,3802.3014068603516,58,74
TP4 H200 NVLink,32,1,24,E0,executor,17.604888012978883,1435.4784488677979,5414.183139801025,138,227
TP4 H200 NVLink,32,1,24,E1,executor,24.15029626143606,588.5658264160156,1965.132713317871,369,58
TP4 H200 NVLink,32,1,24,A,aggregator,16.623488692350165,511.3086700439453,6229.788780212402,431,345
TP4 H200 NVLink,32,1,25,P,planner,55.59694444811022,796.0517406463623,2853.1386852264404,42,38
TP4 H200 NVLink,32,1,25,E0,executor,27.980411052703857,2383.702516555786,2943.3107376098633,86,21
TP4 H200 NVLink,32,1,25,E1,executor,22.911034132304945,408.16426277160645,843.4739112854004,111,20
TP4 H200 NVLink,32,1,25,A,aggregator,15.769499998826246,407.5791835784912,1432.5966835021973,135,66
TP4 H200 NVLink,32,1,26,P,planner,24.063675434558423,860.1374626159668,4565.943479537964,52,155
TP4 H200 NVLink,32,1,26,E0,executor,17.35071977707014,678.9753437042236,15843.504428863525,213,875
TP4 H200 NVLink,32,1,26,E1,executor,16.242523715920644,542.1874523162842,1727.8916835784912,1092,74
TP4 H200 NVLink,32,1,26,A,aggregator,14.794801029504514,621.0522651672363,15711.74931526184,1170,1021
TP4 H200 NVLink,32,1,27,P,planner,20.528071870406468,794.9745655059814,4736.364364624023,86,193
TP4 H200 NVLink,32,1,27,E0,executor,15.51761015923354,679.4354915618896,34694.03696060181,285,2193
TP4 H200 NVLink,32,1,27,E1,executor,8.572864532470703,499.54819679260254,628.1411647796631,2482,16
TP4 H200 NVLink,32,1,27,A,aggregator,15.108203887939453,505.8472156524658,732.4702739715576,2503,16
TP4 H200 NVLink,32,1,28,P,planner,22.156384411980124,892.0233249664307,4658.608675003052,754,171
TP4 H200 NVLink,32,1,28,E0,executor,17.344427059300212,661.959171295166,17381.98685646057,931,965
TP4 H200 NVLink,32,1,28,E1,executor,15.476607313059796,549.6251583099365,3613.9934062957764,1900,199
TP4 H200 NVLink,32,1,28,A,aggregator,12.398624420166016,489.760160446167,675.7395267486572,2104,16
TP4 H200 NVLink,32,1,29,P,planner,44.94815967122062,794.7697639465332,3536.607503890991,40,62
TP4 H200 NVLink,32,1,29,E0,executor,17.896150045348826,1700.448751449585,9109.454870223999,108,415
TP4 H200 NVLink,32,1,29,E1,executor,15.309805398458963,654.3784141540527,2047.5707054138184,527,92
TP4 H200 NVLink,32,1,29,A,aggregator,15.828633974046271,601.4013290405273,13074.36490058899,623,789
TP4 H200 NVLink,32,1,30,P,planner,15.518473842429378,882.4672698974609,4901.75199508667,677,260
TP4 H200 NVLink,32,1,30,E0,executor,17.86891059442,686.6405010223389,8548.961162567139,943,441
TP4 H200 NVLink,32,1,30,E1,executor,15.212955728041388,519.5791721343994,2238.643169403076,1388,114
TP4 H200 NVLink,32,1,30,A,aggregator,16.176800476877315,518.6569690704346,8202.637195587158,1506,476
TP4 H200 NVLink,32,1,31,P,planner,20.379254624650287,963.6263847351074,4733.78849029541,985,186
TP4 H200 NVLink,32,1,31,E0,executor,17.7526552598555,673.1913089752197,5519.6661949157715,1177,274
TP4 H200 NVLink,32,1,31,E1,executor,17.31337155543917,513.3035182952881,4685.826063156128,1455,242
TP4 H200 NVLink,32,1,31,A,aggregator,15.899589822336209,512.0809078216553,10878.613471984863,1701,653
TP4 H200 NVLink,32,1,32,P,planner,17.555976907412212,417.51599311828613,1260.2028846740723,37,49
TP4 H200 NVLink,32,1,32,E0,executor,17.839479446411133,494.4920539855957,1208.071231842041,92,41
TP4 H200 NVLink,32,1,32,E1,executor,22.287515493539665,413.6648178100586,993.1402206420898,137,27
TP4 H200 NVLink,32,1,32,A,aggregator,23.793192704518635,459.4459533691406,1887.0375156402588,168,61
TP4 H200 NVLink,32,1,33,P,planner,18.113248244575832,416.5189266204834,2499.542474746704,41,116
TP4 H200 NVLink,32,1,33,E0,executor,17.871662548610143,528.092622756958,8034.190893173218,163,421
TP4 H200 NVLink,32,1,33,E1,executor,15.51191520690918,590.3551578521729,10285.30216217041,588,626
TP4 H200 NVLink,32,1,33,A,aggregator,12.5361016126183,559.1375827789307,15978.542566299438,1218,1231
TP4 H200 NVLink,32,1,34,P,planner,18.58404730305527,502.8362274169922,2955.930471420288,45,133
TP4 H200 NVLink,32,1,34,E0,executor,17.371546361864226,401.7932415008545,7141.953229904175,184,389
TP4 H200 NVLink,32,1,34,E1,executor,16.02659140224838,502.8371810913086,15744.125604629517,577,952
TP4 H200 NVLink,32,1,34,A,aggregator,10.784626007080078,502.36964225769043,664.1390323638916,1533,16
TP4 H200 NVLink,32,1,35,P,planner,19.517955853957538,504.4848918914795,3022.301197052002,49,130
TP4 H200 NVLink,32,1,35,E0,executor,16.881203100626223,426.0861873626709,5541.090726852417,185,304
TP4 H200 NVLink,32,1,35,E1,executor,16.453572273254395,558.4926605224609,4671.88572883606,493,251
TP4 H200 NVLink,32,1,35,A,aggregator,15.097392299187877,498.3348846435547,6205.149173736572,748,379
TP4 H200 NVLink,32,1,36,P,planner,18.85514259338379,553.9660453796387,836.7931842803955,2041,16
TP4 H200 NVLink,32,1,36,E0,executor,16.953404744466145,495.24736404418945,749.5484352111816,2064,16
TP4 H200 NVLink,32,1,36,E1,executor,10.59244473775228,553.7528991699219,712.639570236206,2085,16
TP4 H200 NVLink,32,1,36,A,aggregator,23.648866017659504,572.4244117736816,927.1574020385742,2106,16
TP4 H200 NVLink,32,1,37,P,planner,16.518899688014276,552.2065162658691,2336.247682571411,475,109
TP4 H200 NVLink,32,1,37,E0,executor,16.133787312032858,541.0876274108887,7994.897365570068,590,463
TP4 H200 NVLink,32,1,37,E1,executor,14.91139427063957,633.3401203155518,1572.7579593658447,1057,64
TP4 H200 NVLink,32,1,37,A,aggregator,16.095074439289593,501.5857219696045,13248.884677886963,1125,793
TP4 H200 NVLink,32,1,38,P,planner,18.38462432605798,469.9211120605469,4312.307596206665,55,210
TP4 H200 NVLink,32,1,38,E0,executor,15.652526827419505,475.30245780944824,4732.789754867554,271,273
TP4 H200 NVLink,32,1,38,E1,executor,22.27898744436411,515.7387256622314,805.3655624389648,548,14
TP4 H200 NVLink,32,1,38,A,aggregator,17.54628876109182,562.5553131103516,1983.804702758789,566,82
TP4 H200 NVLink,32,1,39,P,planner,16.25781996637328,477.25963592529297,2379.424571990967,49,118
TP4 H200 NVLink,32,1,39,E0,executor,16.4984946901148,409.759521484375,7669.097185134888,173,441
TP4 H200 NVLink,32,1,39,E1,executor,15.47697071845715,499.2694854736328,6937.689304351807,618,417
TP4 H200 NVLink,32,1,39,A,aggregator,13.683132562325316,627.5022029876709,10246.744394302368,1039,704
TP4 H200 NVLink,32,1,40,P,planner,11.18032137552897,474.67565536499023,1044.8720455169678,43,52
TP4 H200 NVLink,32,1,40,E0,executor,16.3930786980523,537.7166271209717,3045.8576679229736,101,154
TP4 H200 NVLink,32,1,40,E1,executor,17.457755106800008,537.4014377593994,1462.6624584197998,259,54
TP4 H200 NVLink,32,1,40,A,aggregator,16.40716851767847,486.6070747375488,2422.6529598236084,317,119
TP4 H200 NVLink,32,1,41,P,planner,17.94577407836914,409.22045707702637,2652.442216873169,66,126
TP4 H200 NVLink,32,1,41,E0,executor,17.238298735295633,406.21137619018555,4733.02435874939,198,252
TP4 H200 NVLink,32,1,41,E1,executor,16.09855344096028,551.9495010375977,4592.686414718628,454,252
TP4 H200 NVLink,32,1,41,A,aggregator,15.789243223753617,632.0619583129883,9774.033784866333,710,580
TP4 H200 NVLink,32,1,42,P,planner,17.622537510369412,548.0442047119141,2186.9401931762695,185,94
TP4 H200 NVLink,32,1,42,E0,executor,16.25333631407802,489.6821975708008,9412.763833999634,285,550
TP4 H200 NVLink,32,1,42,E1,executor,15.269726895271464,525.2001285552979,4113.585948944092,839,236
TP4 H200 NVLink,32,1,42,A,aggregator,14.524454073996536,589.5700454711914,8999.228954315186,1079,580
TP4 H200 NVLink,32,1,43,P,planner,16.449156261625745,458.99152755737305,2877.0174980163574,44,148
TP4 H200 NVLink,32,1,43,E0,executor,15.934028082746801,464.8876190185547,10264.314889907837,198,616
TP4 H200 NVLink,32,1,43,E1,executor,15.500736236572266,563.7214183807373,8856.6153049469,818,536
TP4 H200 NVLink,32,1,43,A,aggregator,10.134159145933209,548.9764213562012,8909.657716751099,1358,826
TP4 H200 NVLink,32,1,44,P,planner,16.252851877056184,476.0277271270752,2458.8756561279297,147,123
TP4 H200 NVLink,32,1,44,E0,executor,15.55830192565918,531.2862396240234,2476.073980331421,276,126
TP4 H200 NVLink,32,1,44,E1,executor,16.474826769395307,574.0792751312256,2023.8640308380127,406,89
TP4 H200 NVLink,32,1,44,A,aggregator,15.310907363891602,648.3039855957031,3557.3763847351074,499,191
TP4 H200 NVLink,32,1,45,P,planner,16.124055093648483,421.7793941497803,3582.094192504883,49,197
TP4 H200 NVLink,32,1,45,E0,executor,15.768906370324283,549.260139465332,6888.360500335693,252,403
TP4 H200 NVLink,32,1,45,E1,executor,10.792390505472818,527.6021957397461,851.3739109039307,659,31
TP4 H200 NVLink,32,1,45,A,aggregator,15.63961926139046,500.13136863708496,9461.633205413818,694,574
TP4 H200 NVLink,32,1,46,P,planner,15.9974611722506,422.5780963897705,3542.0830249786377,44,196
TP4 H200 NVLink,32,1,46,E0,executor,15.733977280755228,467.4031734466553,8161.318063735962,246,490
TP4 H200 NVLink,32,1,46,E1,executor,11.329571406046549,519.9434757232666,587.9209041595459,740,7
TP4 H200 NVLink,32,1,46,A,aggregator,12.93955851056566,559.6342086791992,10044.330596923828,751,734
TP4 H200 NVLink,32,1,47,P,planner,15.067583506869287,500.86212158203125,3423.973321914673,49,195
TP4 H200 NVLink,32,1,47,E0,executor,12.511800616661425,479.40778732299805,25090.11960029602,250,1968
TP4 H200 NVLink,32,1,47,E1,executor,7.326285044352214,493.3164119720459,603.2106876373291,2222,16
TP4 H200 NVLink,32,1,47,A,aggregator,7.346041997273763,497.7107048034668,607.9013347625732,2243,16
TP4 H200 NVLink,32,1,48,P,planner,15.734083512250114,508.8539123535156,3718.606948852539,48,205
TP4 H200 NVLink,32,1,48,E0,executor,15.114427833426934,468.3554172515869,13753.937482833862,259,880
TP4 H200 NVLink,32,1,48,E1,executor,9.54390349595443,499.61376190185547,2255.6920051574707,1143,185
TP4 H200 NVLink,32,1,48,A,aggregator,8.742616206657987,541.4247512817383,8864.395380020142,1332,953
TP4 H200 NVLink,32,1,49,P,planner,15.661808084850469,593.4574604034424,4383.615016937256,66,243
TP4 H200 NVLink,32,1,49,E0,executor,12.376075826494606,491.3322925567627,19810.386657714844,315,1562
TP4 H200 NVLink,32,1,49,E1,executor,7.309182484944661,489.88842964172363,599.5261669158936,1881,16
TP4 H200 NVLink,32,1,49,A,aggregator,7.361539204915364,542.0618057250977,652.4848937988281,1902,16
TP4 H200 NVLink,32,1,50,P,planner,14.96030909291814,435.85968017578125,3098.79469871521,45,179
TP4 H200 NVLink,32,1,50,E0,executor,15.133734102602359,404.56390380859375,3673.450469970703,230,217
TP4 H200 NVLink,32,1,50,E1,executor,17.504690973847,559.2854022979736,4340.298652648926,451,217
TP4 H200 NVLink,32,1,50,A,aggregator,11.928356920084704,583.8067531585693,7657.322406768799,672,594
TP4 H200 NVLink,32,1,51,P,planner,10.729074478149414,510.2519989013672,757.0207118988037,53,24
TP4 H200 NVLink,32,1,51,E0,executor,17.484188079833984,549.419641494751,846.6508388519287,83,18
TP4 H200 NVLink,32,1,51,E1,executor,16.742120470319474,407.9453945159912,993.9196109771729,105,36
TP4 H200 NVLink,32,1,51,A,aggregator,15.28604640517124,507.5488090515137,3136.748790740967,145,173
TP4 H200 NVLink,32,1,52,P,planner,11.190834045410156,438.44056129455566,997.9822635650635,129,51
TP4 H200 NVLink,32,1,52,E0,executor,16.482339389082313,404.538631439209,1541.8200492858887,186,70
TP4 H200 NVLink,32,1,52,E1,executor,14.382217503801177,478.0840873718262,1614.2792701721191,260,80
TP4 H200 NVLink,32,1,52,A,aggregator,10.607579791987384,542.7846908569336,23455.157041549683,344,2161
TP4 H200 NVLink,32,1,53,P,planner,16.770255274888946,403.06997299194336,1778.230905532837,46,83
TP4 H200 NVLink,32,1,53,E0,executor,15.629088177400476,498.8512992858887,3155.7962894439697,135,171
TP4 H200 NVLink,32,1,53,E1,executor,24.794128206041123,496.5496063232422,1389.1382217407227,310,37
TP4 H200 NVLink,32,1,53,A,aggregator,14.315608270005217,497.8816509246826,4892.773389816284,351,308
TP4 H200 NVLink,32,1,54,P,planner,17.082509115037727,499.3629455566406,6426.993608474731,411,348
TP4 H200 NVLink,32,1,54,E0,executor,13.840928791076179,593.306303024292,5866.700172424316,765,382
TP4 H200 NVLink,32,1,54,E1,executor,10.867046297721142,497.9996681213379,5105.6272983551025,1151,425
TP4 H200 NVLink,32,1,54,A,aggregator,8.459552129109701,490.1590347290039,617.0523166656494,1580,16
TP4 H200 NVLink,32,1,55,P,planner,14.720562592293453,524.6517658233643,2040.8697128295898,56,104
TP4 H200 NVLink,32,1,55,E0,executor,17.964452913362685,407.8052043914795,3030.6153297424316,166,147
TP4 H200 NVLink,32,1,55,E1,executor,15.951425888959099,584.0024948120117,1939.8736953735352,317,86
TP4 H200 NVLink,32,1,55,A,aggregator,11.417260757743263,498.30031394958496,12817.524671554565,407,1080
TP4 H200 NVLink,32,1,56,P,planner,14.537379855201358,411.6809368133545,1327.53586769104,45,64
TP4 H200 NVLink,32,1,56,E0,executor,23.02266203838846,489.73608016967773,1019.2573070526123,115,24
TP4 H200 NVLink,32,1,56,E1,executor,52.217721939086914,549.2312908172607,758.1021785736084,143,5
TP4 H200 NVLink,32,1,56,A,aggregator,18.778113218454216,472.461462020874,960.6924057006836,152,27
TP4 H200 NVLink,32,1,57,P,planner,18.005561260949996,398.4346389770508,1910.9017848968506,48,85
TP4 H200 NVLink,32,1,57,E0,executor,15.789270401000977,558.3193302154541,5500.36096572876,139,314
TP4 H200 NVLink,32,1,57,E1,executor,10.55590808391571,496.3870048522949,665.2815341949463,457,17
TP4 H200 NVLink,32,1,57,A,aggregator,12.342590856326135,534.6593856811523,3138.946056365967,478,212
TP4 H200 NVLink,32,1,58,P,planner,18.454710642496746,500.396728515625,555.7608604431152,988,4
TP4 H200 NVLink,32,1,58,E0,executor,11.161883672078451,505.69605827331543,539.1817092895508,998,4
TP4 H200 NVLink,32,1,58,E1,executor,41.62136713663737,601.273775100708,726.1378765106201,1006,4
TP4 H200 NVLink,32,1,58,A,aggregator,41.785478591918945,503.8115978240967,629.1680335998535,1014,4
TP4 H200 NVLink,32,1,59,P,planner,21.263789623341662,435.95409393310547,2434.7503185272217,49,95
TP4 H200 NVLink,32,1,59,E0,executor,14.665338563622896,472.52655029296875,2833.646059036255,150,162
TP4 H200 NVLink,32,1,59,E1,executor,12.664595315622728,487.0927333831787,1576.2479305267334,316,87
TP4 H200 NVLink,32,1,59,A,aggregator,11.985522050123949,492.0389652252197,5789.639711380005,407,443
TP4 H200 NVLink,32,1,60,P,planner,20.168644587198894,473.1917381286621,1985.840082168579,188,76
TP4 H200 NVLink,32,1,60,E0,executor,13.985770908906497,515.9752368927002,5746.6535568237305,270,375
TP4 H200 NVLink,32,1,60,E1,executor,10.723238224749798,556.6656589508057,3623.511791229248,649,287
TP4 H200 NVLink,32,1,60,A,aggregator,7.521796911612324,487.9915714263916,13575.918197631836,940,1741
TP4 H200 NVLink,32,1,61,P,planner,17.377471923828125,497.17164039611816,757.83371925354,1473,16
TP4 H200 NVLink,32,1,61,E0,executor,17.12495485941569,514.6071910858154,771.4815139770508,1496,16
TP4 H200 NVLink,32,1,61,E1,executor,12.398036321004232,549.7949123382568,735.7654571533203,1517,16
TP4 H200 NVLink,32,1,61,A,aggregator,17.076460520426433,500.43773651123047,756.584644317627,1538,16
TP4 H200 NVLink,32,1,62,P,planner,14.583764252839265,498.8110065460205,1680.095911026001,45,82
